"","V1","V2","V3"
"293",1.39315800404972e-06,-7.02869125330548,1.33312758412394e-05
"294",1.44913487884677e-06,-8.45326518163399,1.47781806185512e-05
"295",2.52738746727095e-06,-5.21196681991736,9.25039883459548e-06
"296",3.14472004387003e-07,-6.56026234014087,1.35291180919665e-05
"297",7.31722443337676e-07,-8.9805459356238,1.62195456694189e-05
"298",7.51913823512326e-07,-7.61510819632943,1.48790712447672e-05
"299",1.61180011723144e-06,-6.99139014688002,1.37285169290929e-05
"300",7.36918128835134e-07,-6.79403775701334,1.40334106685677e-05
"301",1.89218050350198e-06,-5.03118100516241,9.65629718087356e-06
"302",1.03781217663418e-06,-6.9878762120267,1.31206324216632e-05
"303",1.3113052122003e-06,-6.4247320051369,1.25049028979314e-05
"304",1.66157181661605e-06,-7.58610031249519,1.37888715325643e-05
"305",3.58394466047022e-07,-7.42353663113117,1.38083062976689e-05
"306",5.84246655979166e-07,-6.01130921826819,1.26978825315873e-05
"307",1.6979531995247e-06,-9.47187522194026,1.72102949230346e-05
"308",1.82323849842791e-07,-7.65638796362566,1.53438252137395e-05
"309",2.33781008293818e-06,-7.42013495512379,1.30624960023142e-05
"310",8.20986890462366e-07,-8.36180619970447,1.53706261722452e-05
"311",1.46473860052019e-06,-6.76265947413485,1.23308374743371e-05
"312",1.53495846150683e-06,-7.41146155748494,1.35402064673937e-05
"313",1.10036341095273e-06,-7.86248282199961,1.50739783731275e-05
"314",1.46203290386091e-06,-8.2697767560078,1.46340294253196e-05
"315",1.4950502434286e-06,-5.84434963082755,1.09645658579108e-05
"316",8.29171967885091e-07,-7.56517590876796,1.45894528834439e-05
"317",4.46984110355432e-09,-5.38624395866479,1.13390579624483e-05
"318",7.45128140675216e-07,-5.31715057987412,1.09192883822521e-05
"319",5.66958436481723e-07,-8.1008956048141,1.58271639131281e-05
"320",9.77877638521433e-08,-9.48098476953458,1.86112146509099e-05
"321",4.62303457084528e-08,-6.93558748418394,1.37496191965728e-05
"322",2.29512131857574e-06,-5.2716031362868,1.00916932448893e-05
"323",1.39359154998308e-06,-5.21493904037429,1.01065794239815e-05
"324",2.81838584357386e-07,-6.01333281599943,1.18789867443362e-05
"325",2.60483295778089e-06,-8.27932518647049,1.43943142746558e-05
"326",-2.28660258986901e-07,-9.47238674110444,1.85500929937231e-05
